fecha,region,tmax_c,tmin_c,tmed_c
2023-11-16,Comarca Lagunera Dgo.,38.1,17.6,28.8
2023-11-17,Comarca Lagunera Dgo.,36.3,19.3,27.2
2023-11-18,Comarca Lagunera Dgo.,37.1,18.6,28.0
2023-11-19,Comarca Lagunera Dgo.,37.7,22.6,30.2
2023-11-20,Comarca Lagunera Dgo.,42.5,23.9,33.1
2023-11-21,Comarca Lagunera Dgo.,37.2,19.8,27.9
2023-11-22,Comarca Lagunera Dgo.,39.0,21.0,29.0
2023-11-23,Comarca Lagunera Dgo.,35.0,20.7,30.1
2023-11-24,Comarca Lagunera Dgo.,39.1,24.3,31.2
2023-11-25,Comarca Lagunera Dgo.,40.3,21.2,29.9
2023-11-26,Comarca Lagunera Dgo.,34.0,19.5,28.4
2023-11-27,Comarca Lagunera Dgo.,36.2,19.0,29.3
2023-11-28,Comarca Lagunera Dgo.,40.3,20.1,29.7
2023-11-29,Comarca Lagunera Dgo.,39.2,22.4,31.9
2023-11-30,Comarca Lagunera Dgo.,39.2,21.3,29.6
2023-12-01,Comarca Lagunera Dgo.,44.4,26.5,35.1
2023-12-02,Comarca Lagunera Dgo.,35.7,19.7,28.9
2023-12-03,Comarca Lagunera Dgo.,44.5,25.8,36.0
2023-12-04,Comarca Lagunera Dgo.,43.7,26.1,34.8
2023-12-05,Comarca Lagunera Dgo.,42.9,26.1,34.3
2023-12-06,Comarca Lagunera Dgo.,43.6,29.3,35.9
2023-12-07,Comarca Lagunera Dgo.,40.3,24.6,32.3
2023-12-08,Comarca Lagunera Dgo.,38.3,19.6,31.4
2023-12-09,Comarca Lagunera Dgo.,41.0,23.8,33.1
2023-12-10,Comarca Lagunera Dgo.,47.1,29.4,38.3
2023-12-11,Comarca Lagunera Dgo.,41.7,26.6,35.7
2023-12-12,Comarca Lagunera Dgo.,41.3,24.4,33.6
2023-12-13,Comarca Lagunera Dgo.,39.0,22.2,31.4
2023-12-14,Comarca Lagunera Dgo.,43.5,27.7,33.8
2023-12-15,Comarca Lagunera Dgo.,44.4,27.0,35.2
2023-12-16,Comarca Lagunera Dgo.,42.4,26.0,34.4
2023-12-17,Comarca Lagunera Dgo.,42.9,26.5,36.3
2023-12-18,Comarca Lagunera Dgo.,45.1,30.2,37.0
2023-12-19,Comarca Lagunera Dgo.,45.1,30.6,37.3
2023-12-20,Comarca Lagunera Dgo.,45.1,27.4,35.9
2023-12-21,Comarca Lagunera Dgo.,44.7,29.8,37.8
2023-12-22,Comarca Lagunera Dgo.,46.2,29.9,35.6
2023-12-23,Comarca Lagunera Dgo.,47.0,31.0,39.1
2023-12-24,Comarca Lagunera Dgo.,43.0,25.3,33.9
2023-12-25,Comarca Lagunera Dgo.,42.2,22.4,32.8
2023-12-26,Comarca Lagunera Dgo.,47.4,31.5,38.8
2023-12-27,Comarca Lagunera Dgo.,43.7,24.5,33.8
2023-12-28,Comarca Lagunera Dgo.,49.0,30.3,38.9
2023-12-29,Comarca Lagunera Dgo.,46.8,31.3,39.4
2023-12-30,Comarca Lagunera Dgo.,44.6,28.8,36.4
2023-12-31,Comarca Lagunera Dgo.,48.0,31.2,39.0
2024-01-01,Comarca Lagunera Dgo.,48.5,31.1,39.8
2024-01-02,Comarca Lagunera Dgo.,45.9,25.0,34.8
2024-01-03,Comarca Lagunera Dgo.,47.8,29.3,39.5
2024-01-04,Comarca Lagunera Dgo.,45.2,28.6,37.7
2024-01-05,Comarca Lagunera Dgo.,51.5,32.7,42.4
2024-01-06,Comarca Lagunera Dgo.,48.5,32.2,39.5
2024-01-07,Comarca Lagunera Dgo.,48.7,28.8,37.5
2024-01-08,Comarca Lagunera Dgo.,41.8,26.8,35.2
2024-01-09,Comarca Lagunera Dgo.,43.6,30.0,36.7
2024-01-10,Comarca Lagunera Dgo.,44.8,28.1,36.2
2024-01-11,Comarca Lagunera Dgo.,46.0,29.8,39.1
2024-01-12,Comarca Lagunera Dgo.,42.8,25.6,34.9
2024-01-13,Comarca Lagunera Dgo.,43.7,26.2,34.7
2024-01-14,Comarca Lagunera Dgo.,51.7,31.8,41.0
2024-01-15,Comarca Lagunera Dgo.,50.4,31.6,41.7
2024-01-16,Comarca Lagunera Dgo.,41.4,26.6,34.1
2024-01-17,Comarca Lagunera Dgo.,47.8,32.1,40.2
2024-01-18,Comarca Lagunera Dgo.,49.1,30.8,40.1
2024-01-19,Comarca Lagunera Dgo.,47.6,27.0,36.1
2024-01-20,Comarca Lagunera Dgo.,44.2,28.8,36.2
2024-01-21,Comarca Lagunera Dgo.,47.6,33.4,40.5
2024-01-22,Comarca Lagunera Dgo.,48.3,30.0,39.6
2024-01-23,Comarca Lagunera Dgo.,50.3,32.8,40.2
2024-01-24,Comarca Lagunera Dgo.,44.2,31.7,36.9
2024-01-25,Comarca Lagunera Dgo.,46.3,31.1,37.9
2024-01-26,Comarca Lagunera Dgo.,46.0,30.5,39.2
2024-01-27,Comarca Lagunera Dgo.,45.4,27.8,37.6
2024-01-28,Comarca Lagunera Dgo.,48.9,32.4,40.1
2024-01-29,Comarca Lagunera Dgo.,48.0,31.7,39.9
2024-01-30,Comarca Lagunera Dgo.,45.5,28.1,36.3
2024-01-31,Comarca Lagunera Dgo.,45.2,30.1,37.6
2024-02-01,Comarca Lagunera Dgo.,43.5,26.4,36.1
2024-02-02,Comarca Lagunera Dgo.,46.2,29.4,38.2
2024-02-03,Comarca Lagunera Dgo.,47.6,31.9,39.3
2024-02-04,Comarca Lagunera Dgo.,42.8,26.3,35.0
2024-02-05,Comarca Lagunera Dgo.,46.5,28.4,36.2
2024-02-06,Comarca Lagunera Dgo.,48.4,31.9,39.9
2024-02-07,Comarca Lagunera Dgo.,45.1,28.3,36.8
2024-02-08,Comarca Lagunera Dgo.,37.9,23.3,31.6
2024-02-09,Comarca Lagunera Dgo.,39.0,23.2,31.5
2024-02-10,Comarca Lagunera Dgo.,43.6,29.7,34.6
2024-02-11,Comarca Lagunera Dgo.,40.6,19.8,31.0
2024-02-12,Comarca Lagunera Dgo.,42.6,27.7,35.2
2024-02-13,Comarca Lagunera Dgo.,45.1,28.8,36.8
2024-02-14,Comarca Lagunera Dgo.,41.7,23.8,32.7
2024-02-15,Comarca Lagunera Dgo.,40.8,24.0,31.3
2024-02-16,Comarca Lagunera Dgo.,44.7,27.7,36.9
2024-02-17,Comarca Lagunera Dgo.,39.0,24.4,31.7
2024-02-18,Comarca Lagunera Dgo.,41.3,24.8,34.0
2024-02-19,Comarca Lagunera Dgo.,47.4,27.2,35.9
2024-02-20,Comarca Lagunera Dgo.,43.5,26.4,35.2
2024-02-21,Comarca Lagunera Dgo.,44.2,25.9,35.4
2024-02-22,Comarca Lagunera Dgo.,40.9,22.0,31.8
2024-02-23,Comarca Lagunera Dgo.,45.9,28.4,36.2
2024-02-24,Comarca Lagunera Dgo.,46.2,32.8,38.9
2024-02-25,Comarca Lagunera Dgo.,43.8,24.1,33.7
2024-02-26,Comarca Lagunera Dgo.,42.8,25.9,33.5
2024-02-27,Comarca Lagunera Dgo.,42.1,26.2,35.8
2024-02-28,Comarca Lagunera Dgo.,40.8,24.1,32.3
2024-02-29,Comarca Lagunera Dgo.,39.3,21.6,31.5
2024-03-01,Comarca Lagunera Dgo.,42.0,24.9,34.0
2024-03-02,Comarca Lagunera Dgo.,41.2,23.9,33.2
2024-03-03,Comarca Lagunera Dgo.,43.9,24.7,33.5
2024-03-04,Comarca Lagunera Dgo.,38.3,23.8,31.6
2024-03-05,Comarca Lagunera Dgo.,45.7,28.0,34.9
2024-03-06,Comarca Lagunera Dgo.,38.4,22.2,29.8
2024-03-07,Comarca Lagunera Dgo.,35.9,19.0,27.0
2024-03-08,Comarca Lagunera Dgo.,38.9,23.4,32.3
2024-03-09,Comarca Lagunera Dgo.,43.5,27.5,34.0
2024-03-10,Comarca Lagunera Dgo.,35.9,17.2,27.3
2024-03-11,Comarca Lagunera Dgo.,37.0,20.5,29.4
2024-03-12,Comarca Lagunera Dgo.,34.2,19.6,26.9
2024-03-13,Comarca Lagunera Dgo.,33.8,18.0,26.2
2024-03-14,Comarca Lagunera Dgo.,37.3,20.3,28.5
2024-03-15,Comarca Lagunera Dgo.,42.3,26.0,32.7
2024-03-16,Comarca Lagunera Dgo.,37.3,20.3,28.0
2024-03-17,Comarca Lagunera Dgo.,38.5,23.9,32.4
2024-03-18,Comarca Lagunera Dgo.,38.7,20.8,28.8
2024-03-19,Comarca Lagunera Dgo.,37.8,23.1,32.1
2024-03-20,Comarca Lagunera Dgo.,37.8,19.8,30.2
2024-03-21,Comarca Lagunera Dgo.,33.3,16.8,25.0
2024-03-22,Comarca Lagunera Dgo.,37.1,21.1,29.9
2024-03-23,Comarca Lagunera Dgo.,41.4,22.9,30.7
2024-03-24,Comarca Lagunera Dgo.,31.9,16.9,24.9
2024-03-25,Comarca Lagunera Dgo.,38.7,20.9,28.8
2024-03-26,Comarca Lagunera Dgo.,31.0,14.2,23.3
2024-03-27,Comarca Lagunera Dgo.,35.9,20.8,27.4
2024-03-28,Comarca Lagunera Dgo.,32.2,17.7,25.9
2024-03-29,Comarca Lagunera Dgo.,30.8,11.3,22.2
2024-03-30,Comarca Lagunera Dgo.,37.1,23.2,29.7
2024-03-31,Comarca Lagunera Dgo.,36.3,18.1,25.9
2024-04-01,Comarca Lagunera Dgo.,32.4,13.9,21.6
2024-04-02,Comarca Lagunera Dgo.,35.3,14.4,25.6
2024-04-03,Comarca Lagunera Dgo.,35.4,17.7,28.1
2024-04-04,Comarca Lagunera Dgo.,35.0,17.2,26.6
2024-04-05,Comarca Lagunera Dgo.,36.9,17.7,26.4
2024-04-06,Comarca Lagunera Dgo.,30.6,12.2,21.1
2024-04-07,Comarca Lagunera Dgo.,35.5,20.0,26.2
2024-04-08,Comarca Lagunera Dgo.,30.6,13.2,21.7
2024-04-09,Comarca Lagunera Dgo.,28.7,8.7,19.4
2024-04-10,Comarca Lagunera Dgo.,28.6,13.2,21.3
2024-04-11,Comarca Lagunera Dgo.,30.8,13.2,22.7
2024-04-12,Comarca Lagunera Dgo.,31.4,13.8,22.3
2024-04-13,Comarca Lagunera Dgo.,27.9,9.0,17.4
2024-04-14,Comarca Lagunera Dgo.,25.4,9.9,17.7
2024-04-15,Comarca Lagunera Dgo.,30.0,11.4,20.3
2024-04-16,Comarca Lagunera Dgo.,29.0,17.0,22.8
2024-04-17,Comarca Lagunera Dgo.,31.8,15.0,23.1
2024-04-18,Comarca Lagunera Dgo.,30.9,11.4,22.6
2024-04-19,Comarca Lagunera Dgo.,23.5,6.5,15.9
2024-04-20,Comarca Lagunera Dgo.,29.1,10.1,20.4
2024-04-21,Comarca Lagunera Dgo.,28.9,9.7,18.7
2024-04-22,Comarca Lagunera Dgo.,25.6,7.7,15.8
2024-04-23,Comarca Lagunera Dgo.,23.7,3.9,14.7
2024-04-24,Comarca Lagunera Dgo.,24.2,7.3,16.5
2024-04-25,Comarca Lagunera Dgo.,24.3,7.3,15.5
2024-04-26,Comarca Lagunera Dgo.,22.2,4.9,13.6
2024-04-27,Comarca Lagunera Dgo.,23.6,7.3,16.5
2024-04-28,Comarca Lagunera Dgo.,26.2,7.4,15.7
2024-04-29,Comarca Lagunera Dgo.,21.4,6.3,14.6
2024-04-30,Comarca Lagunera Dgo.,22.1,4.9,13.0
2024-05-01,Comarca Lagunera Dgo.,26.1,6.1,15.8
2024-05-02,Comarca Lagunera Dgo.,27.1,9.6,16.6
2024-05-03,Comarca Lagunera Dgo.,21.4,6.0,15.0
2024-05-04,Comarca Lagunera Dgo.,20.3,1.6,11.7
2024-05-05,Comarca Lagunera Dgo.,21.0,3.2,12.3
2024-05-06,Comarca Lagunera Dgo.,19.3,6.0,13.9
2024-05-07,Comarca Lagunera Dgo.,20.5,3.7,12.6
2024-05-08,Comarca Lagunera Dgo.,17.2,1.4,9.5
2024-05-09,Comarca Lagunera Dgo.,22.4,5.9,13.7
2024-05-10,Comarca Lagunera Dgo.,16.2,3.4,8.6
2024-05-11,Comarca Lagunera Dgo.,21.0,5.1,13.6
2024-05-12,Comarca Lagunera Dgo.,17.9,1.3,9.8
2024-05-13,Comarca Lagunera Dgo.,19.3,6.0,11.7
2024-05-14,Comarca Lagunera Dgo.,15.9,-1.6,7.6
2024-05-15,Comarca Lagunera Dgo.,16.0,-0.2,9.1
2024-05-16,Comarca Lagunera Dgo.,12.5,-4.9,4.5
2024-05-17,Comarca Lagunera Dgo.,21.4,4.8,12.8
2024-05-18,Comarca Lagunera Dgo.,18.7,2.9,11.0
2024-05-19,Comarca Lagunera Dgo.,21.7,0.6,11.7
2024-05-20,Comarca Lagunera Dgo.,16.5,-0.4,8.5
2024-05-21,Comarca Lagunera Dgo.,18.5,1.5,10.4
2024-05-22,Comarca Lagunera Dgo.,18.8,1.6,9.1
2024-05-23,Comarca Lagunera Dgo.,17.0,-0.4,7.7
2024-05-24,Comarca Lagunera Dgo.,15.0,-3.3,5.7
2024-05-25,Comarca Lagunera Dgo.,16.3,-4.2,8.2
2024-05-26,Comarca Lagunera Dgo.,15.5,-2.0,7.7
2024-05-27,Comarca Lagunera Dgo.,19.4,0.3,10.2
2024-05-28,Comarca Lagunera Dgo.,15.4,-0.7,6.6
2024-05-29,Comarca Lagunera Dgo.,17.4,-0.9,7.3
2024-05-30,Comarca Lagunera Dgo.,17.0,0.9,8.2
2024-05-31,Comarca Lagunera Dgo.,18.8,0.9,8.7
2024-06-01,Comarca Lagunera Dgo.,14.8,-3.4,5.4
2024-06-02,Comarca Lagunera Dgo.,19.4,2.6,10.9
2024-06-03,Comarca Lagunera Dgo.,12.8,-6.8,2.1
2024-06-04,Comarca Lagunera Dgo.,15.9,-2.1,6.8
2024-06-05,Comarca Lagunera Dgo.,13.1,-2.3,5.6
2024-06-06,Comarca Lagunera Dgo.,10.0,-5.5,3.3
2024-06-07,Comarca Lagunera Dgo.,14.6,-3.2,7.3
2024-06-08,Comarca Lagunera Dgo.,12.2,-3.7,2.3
2024-06-09,Comarca Lagunera Dgo.,12.7,-5.2,3.5
2024-06-10,Comarca Lagunera Dgo.,6.0,-9.8,-0.9
2024-06-11,Comarca Lagunera Dgo.,13.5,-2.3,6.1
2024-06-12,Comarca Lagunera Dgo.,12.5,-3.9,4.7
2024-06-13,Comarca Lagunera Dgo.,15.1,-2.8,5.8
2024-06-14,Comarca Lagunera Dgo.,11.4,-8.4,3.4
2024-06-15,Comarca Lagunera Dgo.,11.1,-6.5,3.5
2024-06-16,Comarca Lagunera Dgo.,11.5,-3.7,1.6
2024-06-17,Comarca Lagunera Dgo.,11.5,-4.4,4.4
2024-06-18,Comarca Lagunera Dgo.,16.5,-3.7,5.7
2024-06-19,Comarca Lagunera Dgo.,11.6,-2.7,4.0
2024-06-20,Comarca Lagunera Dgo.,6.6,-9.0,-1.1
2024-06-21,Comarca Lagunera Dgo.,12.5,-5.1,3.7
2024-06-22,Comarca Lagunera Dgo.,6.3,-10.6,-2.4
2024-06-23,Comarca Lagunera Dgo.,9.5,-8.4,2.6
2024-06-24,Comarca Lagunera Dgo.,12.5,-6.0,2.8
2024-06-25,Comarca Lagunera Dgo.,7.3,-11.1,-1.1
2024-06-26,Comarca Lagunera Dgo.,13.7,-5.9,2.6
2024-06-27,Comarca Lagunera Dgo.,8.8,-9.0,1.5
2024-06-28,Comarca Lagunera Dgo.,7.3,-11.5,-1.1
2024-06-29,Comarca Lagunera Dgo.,7.5,-7.5,0.9
2024-06-30,Comarca Lagunera Dgo.,16.1,-3.7,5.5
2024-07-01,Comarca Lagunera Dgo.,11.3,-6.0,3.8
2024-07-02,Comarca Lagunera Dgo.,10.0,-9.1,-0.2
2024-07-03,Comarca Lagunera Dgo.,11.1,-4.8,3.6
2024-07-04,Comarca Lagunera Dgo.,11.7,-7.3,2.4
2024-07-05,Comarca Lagunera Dgo.,11.8,-5.7,3.7
2024-07-06,Comarca Lagunera Dgo.,13.4,-3.9,2.9
2024-07-07,Comarca Lagunera Dgo.,11.3,-7.1,1.3
2024-07-08,Comarca Lagunera Dgo.,8.4,-7.4,0.2
2024-07-09,Comarca Lagunera Dgo.,12.5,-7.2,2.0
2024-07-10,Comarca Lagunera Dgo.,8.1,-5.3,0.5
2024-07-11,Comarca Lagunera Dgo.,5.3,-8.6,-1.4
2024-07-12,Comarca Lagunera Dgo.,9.1,-7.8,1.6
2024-07-13,Comarca Lagunera Dgo.,9.0,-9.8,-0.8
2024-07-14,Comarca Lagunera Dgo.,13.9,-5.6,2.9
2024-07-15,Comarca Lagunera Dgo.,11.4,-5.5,1.8
2024-07-16,Comarca Lagunera Dgo.,12.3,-5.2,2.5
2024-07-17,Comarca Lagunera Dgo.,10.7,-7.5,1.6
2024-07-18,Comarca Lagunera Dgo.,9.1,-8.1,1.1
2024-07-19,Comarca Lagunera Dgo.,8.7,-9.7,-0.5
2024-07-20,Comarca Lagunera Dgo.,10.3,-7.4,1.6
2024-07-21,Comarca Lagunera Dgo.,6.5,-10.8,-2.9
2024-07-22,Comarca Lagunera Dgo.,10.3,-5.3,2.8
2024-07-23,Comarca Lagunera Dgo.,10.0,-6.3,2.1
2024-07-24,Comarca Lagunera Dgo.,8.6,-5.6,1.7
2024-07-25,Comarca Lagunera Dgo.,10.3,-5.9,2.2
2024-07-26,Comarca Lagunera Dgo.,11.6,-5.8,3.6
2024-07-27,Comarca Lagunera Dgo.,8.0,-9.1,-1.2
2024-07-28,Comarca Lagunera Dgo.,5.5,-8.7,-2.0
2024-07-29,Comarca Lagunera Dgo.,10.8,-3.2,3.2
2024-07-30,Comarca Lagunera Dgo.,7.5,-8.7,-0.6
2024-07-31,Comarca Lagunera Dgo.,10.5,-5.9,1.8
2024-08-01,Comarca Lagunera Dgo.,12.3,-5.7,3.7
2024-08-02,Comarca Lagunera Dgo.,8.2,-5.8,0.7
2024-08-03,Comarca Lagunera Dgo.,8.8,-6.9,1.2
2024-08-04,Comarca Lagunera Dgo.,6.8,-10.4,-1.9
2024-08-05,Comarca Lagunera Dgo.,10.7,-5.4,3.1
2024-08-06,Comarca Lagunera Dgo.,8.6,-5.2,2.4
2024-08-07,Comarca Lagunera Dgo.,10.9,-7.2,2.0
2024-08-08,Comarca Lagunera Dgo.,7.5,-7.8,1.1
2024-08-09,Comarca Lagunera Dgo.,9.9,-5.3,-0.2
2024-08-10,Comarca Lagunera Dgo.,7.4,-8.6,-0.2
2024-08-11,Comarca Lagunera Dgo.,15.8,-3.9,3.7
2024-08-12,Comarca Lagunera Dgo.,12.7,-4.1,4.8
2024-08-13,Comarca Lagunera Dgo.,11.8,-5.9,2.2
2024-08-14,Comarca Lagunera Dgo.,12.0,-6.5,1.9
2024-08-15,Comarca Lagunera Dgo.,12.2,-3.2,5.1
2024-08-16,Comarca Lagunera Dgo.,9.8,-6.5,2.1
2024-08-17,Comarca Lagunera Dgo.,12.9,-2.3,5.2
2024-08-18,Comarca Lagunera Dgo.,12.1,-4.8,3.3
2024-08-19,Comarca Lagunera Dgo.,12.4,-5.4,3.9
2024-08-20,Comarca Lagunera Dgo.,8.1,-8.7,-0.8
2024-08-21,Comarca Lagunera Dgo.,14.5,-4.0,4.9
2024-08-22,Comarca Lagunera Dgo.,12.9,-3.1,3.9
2024-08-23,Comarca Lagunera Dgo.,13.9,-4.6,4.7
2024-08-24,Comarca Lagunera Dgo.,11.9,-3.7,4.5
2024-08-25,Comarca Lagunera Dgo.,9.5,-5.1,2.2
2024-08-26,Comarca Lagunera Dgo.,15.2,-2.5,5.6
2024-08-27,Comarca Lagunera Dgo.,12.9,-4.6,4.5
2024-08-28,Comarca Lagunera Dgo.,8.4,-7.7,1.3
2024-08-29,Comarca Lagunera Dgo.,12.2,-6.7,4.4
2024-08-30,Comarca Lagunera Dgo.,17.5,-1.3,8.3
2024-08-31,Comarca Lagunera Dgo.,18.3,0.5,9.0
2024-09-01,Comarca Lagunera Dgo.,14.3,-1.8,6.2
2024-09-02,Comarca Lagunera Dgo.,17.6,3.1,9.1
2024-09-03,Comarca Lagunera Dgo.,16.1,3.6,9.6
2024-09-04,Comarca Lagunera Dgo.,12.9,-1.7,6.2
2024-09-05,Comarca Lagunera Dgo.,16.2,-3.0,7.9
2024-09-06,Comarca Lagunera Dgo.,18.2,1.4,9.9
2024-09-07,Comarca Lagunera Dgo.,12.3,-3.3,4.9
2024-09-08,Comarca Lagunera Dgo.,15.0,-0.9,8.4
2024-09-09,Comarca Lagunera Dgo.,13.6,-3.0,6.9
2024-09-10,Comarca Lagunera Dgo.,21.1,-0.4,10.4
2024-09-11,Comarca Lagunera Dgo.,20.8,0.5,10.5
2024-09-12,Comarca Lagunera Dgo.,19.2,3.6,11.5
2024-09-13,Comarca Lagunera Dgo.,18.9,1.6,9.7
2024-09-14,Comarca Lagunera Dgo.,22.8,2.8,12.8
2024-09-15,Comarca Lagunera Dgo.,15.5,-3.1,6.4
2024-09-16,Comarca Lagunera Dgo.,18.6,3.1,9.7
2024-09-17,Comarca Lagunera Dgo.,17.3,1.4,9.0
2024-09-18,Comarca Lagunera Dgo.,20.2,2.7,11.0
2024-09-19,Comarca Lagunera Dgo.,21.3,5.8,14.6
2024-09-20,Comarca Lagunera Dgo.,22.9,5.8,15.0
2024-09-21,Comarca Lagunera Dgo.,19.8,5.2,12.6
2024-09-22,Comarca Lagunera Dgo.,19.3,2.5,11.7
2024-09-23,Comarca Lagunera Dgo.,24.4,4.7,15.0
2024-09-24,Comarca Lagunera Dgo.,18.3,3.6,11.2
2024-09-25,Comarca Lagunera Dgo.,21.1,4.6,12.2
2024-09-26,Comarca Lagunera Dgo.,18.2,3.7,9.1
2024-09-27,Comarca Lagunera Dgo.,27.2,4.1,15.8
2024-09-28,Comarca Lagunera Dgo.,20.9,1.5,12.1
2024-09-29,Comarca Lagunera Dgo.,26.4,6.9,16.6
2024-09-30,Comarca Lagunera Dgo.,25.9,6.5,16.3
2024-10-01,Comarca Lagunera Dgo.,18.3,2.2,10.5
2024-10-02,Comarca Lagunera Dgo.,23.0,6.8,16.4
2024-10-03,Comarca Lagunera Dgo.,22.8,6.8,15.0
2024-10-04,Comarca Lagunera Dgo.,25.6,12.2,18.8
2024-10-05,Comarca Lagunera Dgo.,25.7,9.2,16.8
2024-10-06,Comarca Lagunera Dgo.,29.0,12.8,20.0
2024-10-07,Comarca Lagunera Dgo.,22.6,8.1,15.8
2024-10-08,Comarca Lagunera Dgo.,25.8,9.3,16.7
2024-10-09,Comarca Lagunera Dgo.,24.4,8.5,16.2
2024-10-10,Comarca Lagunera Dgo.,29.1,7.7,17.9
2024-10-11,Comarca Lagunera Dgo.,29.1,10.9,19.7
2024-10-12,Comarca Lagunera Dgo.,21.4,4.7,13.9
2024-10-13,Comarca Lagunera Dgo.,31.0,13.9,22.2
2024-10-14,Comarca Lagunera Dgo.,24.7,7.1,15.3
2024-10-15,Comarca Lagunera Dgo.,28.7,11.2,19.8
2024-10-16,Comarca Lagunera Dgo.,30.3,9.7,18.8
2024-10-17,Comarca Lagunera Dgo.,32.0,12.7,22.2
2024-10-18,Comarca Lagunera Dgo.,31.6,15.5,22.7
2024-10-19,Comarca Lagunera Dgo.,25.9,9.9,17.9
2024-10-20,Comarca Lagunera Dgo.,30.8,13.9,22.1
2024-10-21,Comarca Lagunera Dgo.,26.5,12.7,19.6
2024-10-22,Comarca Lagunera Dgo.,33.2,16.0,23.9
2024-10-23,Comarca Lagunera Dgo.,25.5,10.3,17.2
2024-10-24,Comarca Lagunera Dgo.,35.2,17.1,25.4
2024-10-25,Comarca Lagunera Dgo.,33.8,15.8,23.9
2024-10-26,Comarca Lagunera Dgo.,33.4,19.9,26.7
2024-10-27,Comarca Lagunera Dgo.,31.0,14.8,23.1
2024-10-28,Comarca Lagunera Dgo.,34.7,17.1,23.8
2024-10-29,Comarca Lagunera Dgo.,31.1,14.8,21.3
2024-10-30,Comarca Lagunera Dgo.,37.6,17.2,26.9
2024-10-31,Comarca Lagunera Dgo.,30.8,12.7,22.7
2024-11-01,Comarca Lagunera Dgo.,31.8,14.5,23.6
2024-11-02,Comarca Lagunera Dgo.,31.1,15.5,23.5
2024-11-03,Comarca Lagunera Dgo.,33.5,16.0,22.9
2024-11-04,Comarca Lagunera Dgo.,28.5,14.6,22.4
2024-11-05,Comarca Lagunera Dgo.,30.7,13.7,22.1
2024-11-06,Comarca Lagunera Dgo.,35.0,17.7,26.8
2024-11-07,Comarca Lagunera Dgo.,31.4,17.1,24.4
2024-11-08,Comarca Lagunera Dgo.,34.0,19.8,26.8
2024-11-09,Comarca Lagunera Dgo.,37.2,19.0,27.7
2024-11-10,Comarca Lagunera Dgo.,43.5,24.9,32.9
2024-11-11,Comarca Lagunera Dgo.,37.1,21.8,29.1
2024-11-12,Comarca Lagunera Dgo.,34.0,18.4,26.6
2024-11-13,Comarca Lagunera Dgo.,34.9,15.7,25.8
2024-11-14,Comarca Lagunera Dgo.,37.8,18.1,28.1
2024-11-15,Comarca Lagunera Dgo.,34.7,19.4,28.3
2024-11-16,Comarca Lagunera Dgo.,35.9,16.5,26.4
2024-11-17,Comarca Lagunera Dgo.,38.0,19.8,30.2
2024-11-18,Comarca Lagunera Dgo.,36.3,24.0,28.6
2024-11-19,Comarca Lagunera Dgo.,39.5,21.2,29.5
2024-11-20,Comarca Lagunera Dgo.,42.2,27.0,34.4
2024-11-21,Comarca Lagunera Dgo.,40.6,20.2,30.7
2024-11-22,Comarca Lagunera Dgo.,38.5,23.9,31.0
2024-11-23,Comarca Lagunera Dgo.,44.9,24.9,33.8
2024-11-24,Comarca Lagunera Dgo.,41.6,23.0,30.9
2024-11-25,Comarca Lagunera Dgo.,41.7,22.4,31.4
2024-11-26,Comarca Lagunera Dgo.,39.5,23.5,30.8
2024-11-27,Comarca Lagunera Dgo.,38.9,20.8,31.0
2024-11-28,Comarca Lagunera Dgo.,45.0,27.1,35.4
2024-11-29,Comarca Lagunera Dgo.,39.7,23.4,31.5
2024-11-30,Comarca Lagunera Dgo.,43.9,26.4,34.7
2024-12-01,Comarca Lagunera Dgo.,40.5,24.5,31.2
2024-12-02,Comarca Lagunera Dgo.,39.2,23.7,32.6
2024-12-03,Comarca Lagunera Dgo.,42.4,28.3,35.0
2024-12-04,Comarca Lagunera Dgo.,40.0,25.3,32.4
2024-12-05,Comarca Lagunera Dgo.,47.5,28.9,37.0
2024-12-06,Comarca Lagunera Dgo.,41.6,25.6,33.2
2024-12-07,Comarca Lagunera Dgo.,40.4,21.2,30.8
2024-12-08,Comarca Lagunera Dgo.,42.4,25.9,36.2
2024-12-09,Comarca Lagunera Dgo.,41.9,25.9,34.0
2024-12-10,Comarca Lagunera Dgo.,45.2,29.0,36.9
2024-12-11,Comarca Lagunera Dgo.,43.2,27.4,34.3
2024-12-12,Comarca Lagunera Dgo.,44.2,26.4,34.9
2024-12-13,Comarca Lagunera Dgo.,41.7,21.7,32.0
2024-12-14,Comarca Lagunera Dgo.,41.8,23.2,33.1
2024-12-15,Comarca Lagunera Dgo.,41.6,25.3,32.0
2024-12-16,Comarca Lagunera Dgo.,42.3,26.3,34.5
2024-12-17,Comarca Lagunera Dgo.,42.7,26.2,36.1
2024-12-18,Comarca Lagunera Dgo.,46.1,28.5,37.4
2024-12-19,Comarca Lagunera Dgo.,42.5,26.0,35.6
2024-12-20,Comarca Lagunera Dgo.,44.9,26.3,35.0
2024-12-21,Comarca Lagunera Dgo.,43.8,30.4,35.7
2024-12-22,Comarca Lagunera Dgo.,41.5,25.2,33.6
2024-12-23,Comarca Lagunera Dgo.,43.1,29.9,35.7
2024-12-24,Comarca Lagunera Dgo.,47.1,29.8,38.6
2024-12-25,Comarca Lagunera Dgo.,48.0,32.2,38.8
2024-12-26,Comarca Lagunera Dgo.,41.1,27.2,35.8
